Time,Channel A,Channel B
(ms),(mV),(mV)

95.34096098,0.39370070,1.88853300
95.37429698,0.40600390,1.96850400
95.40763298,0.40600390,2.00541300
95.44096898,0.39985230,1.97465500
95.47430498,0.39985230,1.94389800
95.50764098,0.39985230,1.87623000
95.54097698,0.41215550,1.82701800
95.57431298,0.40600390,1.77780500
95.60764898,0.39370070,1.72244100
95.64098498,0.39370070,1.69168300
95.67432098,0.39370070,1.68553100
95.70765698,0.38139760,1.69783400
95.74099298,0.37524600,1.71628900
95.77432898,0.37524600,1.77780500
95.80766498,0.36909450,1.79010800
95.84100098,0.35679130,1.80241100
95.87433698,0.34448820,1.74704700
95.90767299,0.33218500,1.67322800
95.94100899,0.31988190,1.54404500
95.97434499,0.31373030,1.37180100
96.00768099,0.30142710,1.16879900
96.04101699,0.30142710,0.88582670
96.07435299,0.28297240,0.65821850
96.10768899,0.26451770,0.41215550
96.14102499,0.25221450,0.16609250
96.17436099,0.23375980,-0.03075787
96.20769699,0.20915350,-0.16609250
96.24103299,0.19685040,-0.24606300
96.27436899,0.17839570,-0.27066930
96.30770499,0.17224410,-0.19685040
96.34104099,0.14763780,-0.04306102
96.37437699,0.12303150,0.17839570
96.40771299,0.10457680,0.44291340
96.44104899,0.08612204,0.78124990
96.47438499,0.06766732,1.12573800
96.50772099,0.05536417,1.49483300
96.54105699,0.03690945,1.87623000
96.57439299,0.01845472,2.21456700
96.60772899,-0.01230315,2.52214600
96.64106499,-0.03690945,2.77436000
96.67440099,-0.06151574,3.01427100
96.70773699,-0.07997046,3.14345500
96.74107299,-0.11072830,3.22342500
96.77440899,-0.13533460,3.18651600
96.80774499,-0.16609250,3.05733300
96.84108099,-0.17839570,2.87278500
96.87441699,-0.20300200,2.60211600
96.90775300,-0.22145670,2.29453700
96.94108900,-0.24606300,1.88238200
96.97442500,-0.26451770,1.43331700
97.00776100,-0.29527560,0.98425190
97.04109700,-0.30757870,0.52903540
97.07443300,-0.32603340,0.04306102
97.10776900,-0.35063970,-0.42445860
97.14110500,-0.37524600,-0.81815940
97.17444100,-0.39370070,-1.13189000
97.20777700,-0.41215550,-1.39640700
97.24111300,-0.42445860,-1.61171300
97.27444900,-0.44291340,-1.72859200
97.30778500,-0.45521650,-1.82701800
97.34112100,-0.46751960,-1.83932100
97.37445700,-0.48597440,-1.79626000
97.40779300,-0.50442900,-1.72244100
97.44112900,-0.52288380,-1.64247000
97.47446500,-0.54133860,-1.53789400
97.50780100,-0.55979330,-1.43946800
97.54113700,-0.57824800,-1.34104300
97.57447300,-0.59055110,-1.24261800
97.60780900,-0.60285430,-1.15649600
97.64114500,-0.61515740,-1.08267700
97.67448100,-0.62746060,-1.05191900
97.70781700,-0.63361220,-1.02731300
97.74115300,-0.62746060,-1.07037400
97.77448900,-0.62746060,-1.09498000
97.80782500,-0.62746060,-1.08882900
97.84116100,-0.62746060,-1.08882900
97.87449701,-0.62746060,-1.12573800
97.90783301,-0.63361220,-1.21801200
97.94116901,-0.62130900,-1.25492100
97.97450501,-0.62130900,-1.27337600
98.00784101,-0.62130900,-1.27952700
98.04117701,-0.62130900,-1.27952700
98.07451301,-0.62130900,-1.24261800
98.10784901,-0.60900590,-1.17495100
98.14118501,-0.60900590,-1.07652500
98.17452101,-0.59670270,-0.99040350
98.20785701,-0.59055110,-0.83661410
98.24119301,-0.59055110,-0.69512790
98.27452901,-0.57824800,-0.54749010
98.30786501,-0.56594490,-0.36294290
98.34120101,-0.54749010,-0.20915350
98.37453701,-0.52903540,-0.07381889
98.40787301,-0.52288380,0.02460630
98.44120901,-0.51058070,0.12918310
98.47454501,-0.49212600,0.15994090
98.50788101,-0.46751960,0.17839570
98.54121701,-0.45521650,0.20300200
98.57455301,-0.44291340,0.14763780
98.60788901,-0.40600390,0.10457680
98.64122501,-0.38754920,0.02460630
98.67456101,-0.36909450,-0.07997046
98.70789701,-0.33833660,-0.11687990
98.74123301,-0.31373030,-0.14763780
98.77456901,-0.30142710,-0.17839570
98.80790501,-0.27066930,-0.19685040
98.84124102,-0.23991140,-0.23991140
98.87457702,-0.21530510,-0.22145670
98.90791302,-0.19685040,-0.15994090
98.94124902,-0.16609250,-0.09842519
98.97458502,-0.12303150,-0.02460630
99.00792102,-0.09227362,0.01845472
99.04125702,-0.06151574,0.09227362
99.07459302,-0.03690945,0.11072830
99.10792902,0.00000000,0.15994090
99.14126502,0.03690945,0.20915350
99.17460102,0.06151574,0.20915350
99.20793702,0.08612204,0.20300200
99.24127302,0.11072830,0.17839570
99.27460902,0.14148620,0.12303150
99.30794502,0.17839570,0.05536417
99.34128102,0.20300200,0.00000000
99.37461702,0.23375980,-0.07997046
99.40795302,0.25836610,-0.15994090
99.44128902,0.28297240,-0.25221450
99.47462502,0.31373030,-0.29527560
99.50796102,0.33218500,-0.32603340
99.54129702,0.35679130,-0.39985230
99.57463302,0.37524600,-0.38754920
99.60796902,0.40600390,-0.39985230
99.64130502,0.42445860,-0.36294290
99.67464102,0.44906490,-0.27682080
99.70797702,0.46751960,-0.21530510
99.74131302,0.49212600,-0.11072830
99.77464902,0.51058070,-0.01230315
99.80798503,0.52903540,0.07997046
99.84132103,0.55364170,0.21530510
99.87465703,0.57824800,0.30757870
99.90799303,0.59055110,0.41215550
99.94132903,0.60285430,0.47367120
99.97466503,0.62130900,0.47367120
100.00800103,0.64591530,0.45521650
100.04133703,0.66437010,0.40600390
100.07467303,0.68282480,0.35063970
100.10800903,0.69512790,0.23375980
100.14134503,0.71358260,0.08612204
100.17468103,0.71973420,-0.03075787
100.20801703,0.72588580,-0.20915350
100.24135303,0.73818890,-0.35679130
100.27468903,0.73818890,-0.45521650
100.30802503,0.74434050,-0.52903540
100.34136103,0.74434050,-0.57824800
100.37469703,0.75049200,-0.57824800
100.40803303,0.75049200,-0.51673230
100.44136903,0.76279520,-0.46751960
100.47470503,0.76279520,-0.38139760
100.50804103,0.76279520,-0.30142710
100.54137703,0.75664370,-0.20300200
100.57471303,0.75664370,-0.12918310
100.60804903,0.75664370,-0.04306102
100.64138503,0.75049200,0.01230315
100.67472103,0.74434050,0.03690945
100.70805703,0.73818890,0.03075787
100.74139303,0.73818890,-0.04306102
100.77472904,0.73203740,-0.06151574
100.80806504,0.73203740,-0.06766732
100.84140104,0.72588580,-0.15378940
100.87473704,0.71358260,-0.20915350
100.90807304,0.70743110,-0.23991140
100.94140904,0.68897630,-0.27682080
100.97474504,0.68282480,-0.30142710
101.00808104,0.68282480,-0.28912400
101.04141704,0.67667320,-0.29527560
101.07475304,0.65821850,-0.33833660
101.10808904,0.64591530,-0.33833660
101.14142504,0.63976370,-0.35679130
101.17476104,0.62746060,-0.41830710
101.20809704,0.60900590,-0.48597440
101.24143304,0.59055110,-0.55979330
101.27476904,0.57209640,-0.62746060
101.30810504,0.55364170,-0.70127950
101.34144104,0.52288380,-0.76279520
101.37477704,0.50442900,-0.83661410
101.40811304,0.47982280,-0.92273620
101.44144904,0.47367120,-0.93503930
101.47478504,0.44906490,-0.93503930
101.50812104,0.43676180,-0.93503930
101.54145704,0.42445860,-0.92273620
101.57479304,0.40600390,-0.86122040
101.60812904,0.38139760,-0.78740150
101.64146504,0.36909450,-0.70127950
101.67480104,0.34448820,-0.59670270
101.70813704,0.32603340,-0.50442900
101.74147304,0.31988190,-0.35679130
101.77480905,0.29527560,-0.24606300
101.80814505,0.28297240,-0.15378940
101.84148105,0.27682080,0.00000000
101.87481705,0.24606300,0.15378940
101.90815305,0.23375980,0.26451770
101.94148905,0.22145670,0.40600390
101.97482505,0.19685040,0.54133860
102.00816105,0.18454720,0.62746060
102.04149705,0.17224410,0.73203740
102.07483305,0.14148620,0.81200780
102.10816905,0.13533460,0.84276570
102.14150505,0.11687990,0.83046260
102.17484105,0.10457680,0.83046260
102.20817705,0.08612204,0.78124990
102.24151305,0.06766732,0.73818890
102.27484905,0.06151574,0.65206690
102.30818505,0.04921259,0.58439960
102.34152105,0.03690945,0.46751960
102.37485705,0.01845472,0.36909450
102.40819305,0.00000000,0.25221450
102.44152905,-0.01845472,0.15378940
102.47486505,-0.03690945,0.02460630
102.50820105,-0.04921259,-0.05536417
102.54153705,-0.06151574,-0.10457680
102.57487305,-0.07381889,-0.19069880
102.60820905,-0.09227362,-0.25836610
102.64154505,-0.11072830,-0.35679130
102.67488105,-0.12303150,-0.46751960
102.70821705,-0.12303150,-0.58439960
102.74155306,-0.14148620,-0.70127950
102.77488906,-0.14763780,-0.86122040
102.80822506,-0.14763780,-1.01501000
102.84156106,-0.15994090,-1.22416300
102.87489706,-0.17224410,-1.38410400
102.90823306,-0.18454720,-1.51943900
102.94156906,-0.19069880,-1.66092500
102.97490506,-0.19069880,-1.77165300
103.00824106,-0.19685040,-1.83316900
103.04157706,-0.20300200,-1.91314000
103.07491306,-0.20915350,-1.89468500
103.10824906,-0.21530510,-1.84547200
103.14158506,-0.20915350,-1.74704700
103.17492106,-0.21530510,-1.61786400
103.20825706,-0.21530510,-1.40871000
103.24159306,-0.21530510,-1.21186000
103.27492906,-0.21530510,-0.99040350
103.30826506,-0.22760820,-0.78124990
103.34160106,-0.22760820,-0.55979330
103.37493706,-0.22760820,-0.36294290
103.40827306,-0.23375980,-0.14763780
103.44160906,-0.23991140,-0.01230315
103.47494506,-0.23991140,0.12918310
103.50828106,-0.23991140,0.20300200
103.54161706,-0.24606300,0.24606300
103.57495306,-0.23991140,0.28912400
103.60828906,-0.23991140,0.27682080
103.64162506,-0.23991140,0.20915350
103.67496106,-0.25221450,0.07997046
103.70829707,-0.25221450,-0.04306102
103.74163307,-0.25221450,-0.23991140
103.77496907,-0.25221450,-0.45521650
103.80830507,-0.24606300,-0.72588580
103.84164107,-0.23991140,-0.92273620
103.87497707,-0.24606300,-1.20570900
103.90831307,-0.23991140,-1.50713600
103.94164907,-0.23991140,-1.76550200
103.97498507,-0.23375980,-1.98695800
104.00832107,-0.22760820,-2.21456700
104.04165707,-0.22145670,-2.31914400
104.07499307,-0.22760820,-2.44217500
104.10832907,-0.21530510,-2.44217500
104.14166507,-0.20915350,-2.38681100
104.17500107,-0.20915350,-2.31914400
104.20833707,-0.20300200,-2.18380900
104.24167307,-0.20300200,-1.97465500
104.27500907,-0.19685040,-1.77165300
104.30834507,-0.19685040,-1.54404500
104.34168107,-0.17839570,-1.31643700
104.37501707,-0.17839570,-1.09498000
104.40835307,-0.17839570,-0.89812980
104.44168907,-0.17839570,-0.75049200
104.47502507,-0.15994090,-0.65821850
104.50836107,-0.15994090,-0.58439960
104.54169707,-0.15994090,-0.57209640
104.57503307,-0.15378940,-0.58439960
104.60836907,-0.14763780,-0.64591530
104.64170507,-0.13533460,-0.69512790
104.67504108,-0.14148620,-0.75664370
104.70837708,-0.14763780,-0.83661410
104.74171308,-0.14148620,-0.91043300
104.77504908,-0.13533460,-0.95349410
104.80838508,-0.12918310,-0.95964560
104.84172108,-0.12303150,-1.02116100
104.87505708,-0.12303150,-1.03346500
104.90839308,-0.12303150,-1.05807100
104.94172908,-0.12918310,-1.05191900
104.97506508,-0.12303150,-1.05191900
105.00840108,-0.12303150,-1.01501000
105.04173708,-0.12303150,-1.02116100
105.07507308,-0.11687990,-0.98425190
105.10840908,-0.11072830,-0.97810030
105.14174508,-0.11687990,-1.00885800
105.17508108,-0.11687990,-0.99040350
105.20841708,-0.11072830,-0.97810030
105.24175308,-0.10457680,-0.94734250
105.27508908,-0.11072830,-0.90428140
105.30842508,-0.11687990,-0.83661410
105.34176108,-0.12303150,-0.75664370
105.37509708,-0.12303150,-0.67052160
105.40843308,-0.11687990,-0.54133860
105.44176908,-0.12303150,-0.38139760
105.47510508,-0.12303150,-0.22760820
105.50844108,-0.12303150,-0.07997046
105.54177708,-0.12918310,0.12918310
105.57511308,-0.13533460,0.27066930
105.60844908,-0.13533460,0.44906490
105.64178509,-0.14763780,0.61515740
105.67512109,-0.14148620,0.75664370
105.70845709,-0.14763780,0.87967510
105.74179309,-0.14763780,1.00885800
105.77512909,-0.15378940,1.10728300
105.80846509,-0.15378940,1.16879900
105.84180109,-0.15378940,1.21186000
105.87513709,-0.15994090,1.24261800
105.90847309,-0.16609250,1.28567900
105.94180909,-0.17224410,1.30413400
105.97514509,-0.17839570,1.29183100
106.00848109,-0.18454720,1.28567900
106.04181709,-0.19069880,1.23646700
106.07515309,-0.19685040,1.19955700
106.10848909,-0.19685040,1.10113200
106.14182509,-0.19685040,1.05191900
106.17516109,-0.19685040,0.94119090
106.20849709,-0.19685040,0.83046260
106.24183309,-0.20300200,0.70127950
106.27516909,-0.20915350,0.56594490
106.30850509,-0.20915350,0.40600390
106.34184109,-0.21530510,0.28297240
106.37517709,-0.22145670,0.15994090
106.40851309,-0.22760820,0.00000000
106.44184909,-0.22760820,-0.14148620
106.47518509,-0.23375980,-0.25221450
106.50852109,-0.23991140,-0.34448820
106.54185709,-0.24606300,-0.47367120
106.57519309,-0.25221450,-0.49827750
106.60852909,-0.25221450,-0.57209640
106.64186510,-0.25836610,-0.56594490
106.67520110,-0.27066930,-0.58439960
106.70853710,-0.27066930,-0.52288380
106.74187310,-0.27066930,-0.47367120
106.77520910,-0.27066930,-0.41215550
106.80854510,-0.26451770,-0.35679130
106.84188110,-0.26451770,-0.27682080
106.87521710,-0.25836610,-0.21530510
106.90855310,-0.23991140,-0.15378940
106.94188910,-0.22760820,-0.10457680
106.97522510,-0.21530510,-0.08612204
107.00856110,-0.22145670,-0.14148620
107.04189710,-0.21530510,-0.15378940
107.07523310,-0.22145670,-0.20300200
107.10856910,-0.22760820,-0.30757870
107.14190510,-0.22760820,-0.42445860
107.17524110,-0.21530510,-0.52288380
107.20857710,-0.20915350,-0.63976370
107.24191310,-0.19069880,-0.75664370
107.27524910,-0.17839570,-0.83046260
107.30858510,-0.17839570,-0.86737200
107.34192110,-0.17224410,-0.93503930
107.37525710,-0.17224410,-0.91043300
107.40859310,-0.17224410,-0.85506890
107.44192910,-0.15994090,-0.79355310
107.47526510,-0.15378940,-0.69512790
107.50860110,-0.14763780,-0.55979330
107.54193710,-0.13533460,-0.38754920
107.57527310,-0.12918310,-0.25836610
107.60860911,-0.12303150,-0.07381889
107.64194511,-0.10457680,0.05536417
107.67528111,-0.09842519,0.24606300
107.70861711,-0.07997046,0.36909450
107.74195311,-0.06766732,0.45521650
107.77528911,-0.06151574,0.50442900
107.80862511,-0.04306102,0.55979330
107.84196111,-0.03690945,0.57209640
107.87529711,-0.03075787,0.55364170
107.90863311,-0.01230315,0.52903540
107.94196911,0.00615157,0.43676180
107.97530511,0.01845472,0.39985230
108.00864111,0.04306102,0.41215550
108.04197711,0.05536417,0.33218500
108.07531311,0.06766732,0.31988190
108.10864911,0.07997046,0.33833660
108.14198511,0.09227362,0.33833660
108.17532111,0.11072830,0.35679130
108.20865711,0.12918310,0.39370070
108.24199311,0.14148620,0.42445860
108.27532911,0.15378940,0.42445860
108.30866511,0.16609250,0.44906490
108.34200111,0.16609250,0.48597440
108.37533711,0.17224410,0.44291340
108.40867311,0.19069880,0.37524600
108.44200911,0.20915350,0.31988190
108.47534511,0.22145670,0.27066930
108.50868111,0.22760820,0.19069880
108.54201711,0.23375980,0.10457680
108.57535312,0.24606300,0.05536417
108.60868912,0.25221450,0.01845472
108.64202512,0.27066930,0.01230315
108.67536112,0.28297240,0.02460630
108.70869712,0.28912400,0.07997046
108.74203312,0.30142710,0.18454720
108.77536912,0.31373030,0.31373030
108.80870512,0.31988190,0.41830710
108.84204112,0.33218500,0.54133860
108.87537712,0.34448820,0.67667320
108.90871312,0.35063970,0.77509840
108.94204912,0.36294290,0.87967510
108.97538512,0.37524600,0.95349410
109.00872112,0.38139760,0.97810030
109.04205712,0.38754920,1.00885800
109.07539312,0.39370070,1.00885800
109.10872912,0.40600390,0.95349410
109.14206512,0.41215550,0.89812980
109.17540112,0.41830710,0.85506890
109.20873712,0.42445860,0.78740150
109.24207312,0.43676180,0.74434050
109.27540912,0.43676180,0.73818890
109.30874512,0.45521650,0.67052160
109.34208112,0.46751960,0.67667320
109.37541712,0.47367120,0.70127950
109.40875312,0.47367120,0.74434050
109.44208912,0.49212600,0.80585630
109.47542512,0.49212600,0.84891720
109.50876112,0.50442900,0.90428140
109.54209713,0.51673230,0.99040350
109.57543313,0.52903540,1.00885800
109.60876913,0.54133860,1.01501000
109.64210513,0.55364170,1.00885800
109.67544113,0.54749010,0.97810030
109.70877713,0.55364170,0.88582670
109.74211313,0.55364170,0.81200780
109.77544913,0.56594490,0.73203740
109.80878513,0.57209640,0.60285430
109.84212113,0.57824800,0.48597440
109.87545713,0.57824800,0.36909450
109.90879313,0.57824800,0.23991140
109.94212913,0.59670270,0.15994090
109.97546513,0.59670270,0.07997046
110.00880113,0.60900590,0.00615157
110.04213713,0.60900590,-0.01230315
110.07547313,0.62130900,-0.04306102
110.10880913,0.62130900,0.04306102
110.14214513,0.63361220,0.11687990
110.17548113,0.64591530,0.19685040
110.20881713,0.64591530,0.33833660
110.24215313,0.65821850,0.48597440
110.27548913,0.66437010,0.63976370
110.30882513,0.67052160,0.84891720
110.34216113,0.67667320,0.99040350
110.37549713,0.68282480,1.16879900
110.40883313,0.68897630,1.33489200
110.44216913,0.68897630,1.52559000
110.47550513,0.69512790,1.69168300
110.50884114,0.70127950,1.81471400
110.54217714,0.71358260,1.90698800
110.57551314,0.71358260,1.97465500
110.60884914,0.72588580,2.01156500
110.64218514,0.72588580,2.01156500
110.67552114,0.71973420,1.99926200
110.70885714,0.73818890,1.99311000
110.74219314,0.74434050,1.91314000
110.77552914,0.73818890,1.78395700
110.80886514,0.73203740,1.67322800
110.84220114,0.73818890,1.53789400
110.87553714,0.73818890,1.38410400
110.90887314,0.73818890,1.23646700
110.94220914,0.74434050,1.05807100
110.97554514,0.74434050,0.86737200
111.00888114,0.74434050,0.68897630
111.04221714,0.74434050,0.47367120
111.07555314,0.74434050,0.25836610
111.10888914,0.74434050,0.02460630
111.14222514,0.73818890,-0.16609250
111.17556114,0.73203740,-0.33218500
111.20889714,0.72588580,-0.47982280
111.24223314,0.71973420,-0.63361220
111.27556914,0.71358260,-0.70743110
111.30890514,0.71358260,-0.78740150
111.34224114,0.70127950,-0.78124990
111.37557714,0.68897630,-0.72588580
111.40891314,0.68282480,-0.61515740
111.44224914,0.67052160,-0.51058070
111.47558514,0.66437010,-0.35679130
111.50892115,0.66437010,-0.15994090
111.54225715,0.65821850,0.00000000
111.57559315,0.64591530,0.22145670
111.60892915,0.62746060,0.45521650
111.64226515,0.62130900,0.65821850
111.67560115,0.60900590,0.78740150
111.70893715,0.59670270,0.84891720
111.74227315,0.57209640,0.92888770
111.77560915,0.55364170,0.96579720
111.80894515,0.53518700,0.96579720
111.84228115,0.51673230,0.94734250
111.87561715,0.50442900,0.91043300
111.90895315,0.48597440,0.86122040
111.94228915,0.46751960,0.80585630
111.97562515,0.44291340,0.71358260
112.00896115,0.42445860,0.65206690
112.04229715,0.41830710,0.61515740
112.07563315,0.39985230,0.59670270
112.10896915,0.38139760,0.51673230
112.14230515,0.35679130,0.47367120
112.17564115,0.32603340,0.39370070
112.20897715,0.30142710,0.27682080
112.24231315,0.28297240,0.19069880
112.27564915,0.26451770,0.03690945
112.30898515,0.24606300,-0.07997046
112.34232115,0.22760820,-0.23375980
112.37565715,0.20915350,-0.39985230
112.40899315,0.18454720,-0.54749010
112.44232915,0.15994090,-0.63361220
112.47566516,0.13533460,-0.71973420
112.50900116,0.10457680,-0.80585630
112.54233716,0.07997046,-0.76894680
112.57567316,0.06151574,-0.75664370
112.60900916,0.03075787,-0.70743110
112.64234516,0.01230315,-0.63976370
112.67568116,-0.00615157,-0.52903540
112.70901716,-0.02460630,-0.37524600
112.74235316,-0.04921259,-0.29527560
112.77568916,-0.06766732,-0.17224410
112.80902516,-0.08612204,-0.11687990
112.84236116,-0.10457680,-0.07381889
112.87569716,-0.11687990,-0.07381889
112.90903316,-0.12918310,-0.11687990
112.94236916,-0.14148620,-0.19069880
112.97570516,-0.15378940,-0.28912400
113.00904116,-0.16609250,-0.39985230
113.04237716,-0.19069880,-0.52288380
113.07571316,-0.20300200,-0.71973420
113.10904916,-0.20915350,-0.87352360
113.14238516,-0.22145670,-0.99655500
113.17572116,-0.23375980,-1.16264800
113.20905716,-0.25221450,-1.29798200
113.24239316,-0.26451770,-1.41486200
113.27572916,-0.28297240,-1.48253000
113.30906516,-0.28912400,-1.57480300
113.34240116,-0.29527560,-1.63631900
113.37573716,-0.30757870,-1.61171300
